28;079;8;44;28079008_44_2;2017;10;03;00.13;V;00.10;V;00.08;V;00.08;V;00.07;V;00.07;V;00.09;V;00.12;V;00.22;V;00.21;V;00.12;V;00.11;V;00.09;V;00.07;V;00.09;V;00.06;V;00.05;V;00.06;V;00.07;V;00.11;V;00.17;V;00.22;V;00.28;V;00.39;V
28;079;11;7;28079011_7_8;2017;10;03;00007;V;00003;V;00001;V;00001;V;00001;V;00001;V;00005;V;00027;V;00065;V;00065;V;00088;V;00070;V;00040;V;00328;N;00023;V;00021;V;00030;V;00013;V;00016;V;00016;V;00047;V;00149;V;00184;V;00047;V
28;079;11;8;28079011_8_8;2017;10;03;00035;V;00023;V;00013;V;00009;V;00009;V;00010;V;00023;V;00038;V;00049;V;00051;V;00068;V;00073;V;00062;V;00098;N;00049;V;00050;V;00061;V;00047;V;00063;V;00080;V;00116;V;00151;V;00151;V;00096;V
28;079;11;12;28079011_12_8;2017;10;03;00046;V;00027;V;00015;V;00011;V;00011;V;00012;V;00031;V;00080;V;00150;V;00151;V;00202;V;00181;V;00123;V;00422;N;00085;V;00082;V;00106;V;00066;V;00088;V;00105;V;00187;V;00379;V;00433;V;00167;V
28;079;11;20;28079011_20_59;2017;10;03;002.0;V;001.3;V;001.0;V;000.7;V;000.5;V;000.5;V;000.5;V;000.9;V;002.6;V;002.9;V;003.3;V;005.7;V;005.2;V;003.8;V;003.5;V;001.8;V;002.0;V;001.3;V;001.6;V;002.3;V;008.4;V;008.2;V;023.9;V;012.2;V
28;079;11;30;28079011_30_59;2017;10;03;000.3;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.5;V;000.7;V;000.8;V;001.0;V;000.7;V;000.5;V;000.5;V;000.4;V;000.7;V;000.3;V;000.3;V;000.5;V;000.8;V;001.6;V;004.7;V;002.2;V
28;079;11;35;28079011_35_59;2017;10;03;000.3;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.4;V;000.6;V;000.5;V;000.3;V;000.4;V;000.3;V;000.2;V;000.1;V;000.2;V;000.2;V;000.4;V;000.9;V;002.8;V;001.7;V
28;079;16;6;28079016_6_48;2017;10;03;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.3;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.5;V;000.6;V;001.0;V;000.6;V
28;079;16;7;28079016_7_8;2017;10;03;00011;V;00004;V;00001;V;00001;V;00001;V;00004;V;00012;V;00047;V;00069;V;00081;V;00042;V;00046;V;00030;V;00021;V;00015;V;00010;V;00013;V;00014;V;00013;V;00011;V;00047;V;00062;V;00154;V;00065;V
28;079;16;8;28079016_8_8;2017;10;03;00040;V;00025;V;00013;V;00009;V;00008;V;00012;V;00032;V;00044;V;00052;V;00057;V;00050;V;00060;V;00054;V;00044;V;00034;V;00028;V;00034;V;00043;V;00047;V;00071;V;00110;V;00109;V;00129;V;00094;V
28;079;16;12;28079016_12_8;2017;10;03;00057;V;00031;V;00015;V;00011;V;00009;V;00019;V;00051;V;00116;V;00157;V;00182;V;00115;V;00130;V;00100;V;00076;V;00056;V;00044;V;00054;V;00065;V;00067;V;00088;V;00182;V;00205;V;00366;V;00194;V
28;079;16;14;28079016_14_6;2017;10;03;06.72;V;14.35;V;23.22;V;24.98;V;24.90;V;19.96;V;05.42;V;04.56;V;05.17;V;05.97;V;09.80;V;21.17;V;32.04;V;40.02;V;48.04;V;58.98;V;58.23;V;62.62;V;60.93;V;37.96;V;05.67;V;04.49;V;04.84;V;08.01;V
28;079;17;1;28079017_1_38;2017;10;03;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00004;V;00006;V;00007;V;00006;V;00005;V;00006;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00006;V;00008;V;00009;V;00010;V
28;079;17;7;28079017_7_8;2017;10;03;00137;V;00095;V;00084;V;00080;V;00054;V;00048;V;00048;V;00097;V;00125;V;00085;V;00043;V;00017;V;00009;V;00008;V;00006;V;00002;V;00003;V;00003;V;00004;V;00006;V;00084;V;00178;V;00226;V;00228;V
28;079;17;8;28079017_8_8;2017;10;03;00069;V;00061;V;00054;V;00048;V;00045;V;00041;V;00042;V;00046;V;00049;V;00053;V;00052;V;00046;V;00038;V;00035;V;00029;V;00016;V;00018;V;00023;V;00031;V;00061;V;00105;V;00119;V;00120;V;00112;V
28;079;17;12;28079017_12_8;2017;10;03;00280;V;00207;V;00183;V;00170;V;00128;V;00114;V;00116;V;00194;V;00241;V;00183;V;00118;V;00072;V;00052;V;00047;V;00038;V;00019;V;00022;V;00027;V;00037;V;00069;V;00234;V;00393;V;00467;V;00462;V
28;079;17;14;28079017_14_6;2017;10;03;02.50;V;02.27;V;05.40;V;02.60;V;02.23;V;02.39;V;02.16;V;02.47;V;02.32;V;04.05;V;12.05;V;26.75;V;41.12;V;50.34;V;51.32;V;66.39;V;69.96;V;72.69;V;68.75;V;38.49;V;08.64;V;02.80;V;02.37;V;02.13;V
28;079;18;1;28079018_1_38;2017;10;03;00010;V;00009;V;00009;V;00008;V;00008;V;00008;V;00009;V;00009;V;00011;V;00011;V;00010;V;00008;V;00009;V;00009;V;00008;V;00008;V;00007;V;00008;V;00007;V;00008;V;00009;V;00011;V;00012;V;00012;V
28;079;18;6;28079018_6_48;2017;10;03;000.3;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V;000.3;V;000.5;V;000.5;V;000.4;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.4;V;000.7;V;000.9;V;000.8;V
28;079;18;7;28079018_7_8;2017;10;03;00048;V;00024;V;00032;V;00027;V;00019;V;00019;V;00036;V;00066;V;00119;V;00117;V;00089;V;00020;V;00019;V;00013;V;00008;V;00005;V;00004;V;00004;V;00005;V;00005;V;00015;V;00094;V;00131;V;00131;V
28;079;18;8;28079018_8_8;2017;10;03;00059;V;00050;V;00044;V;00038;V;00034;V;00032;V;00033;V;00039;V;00050;V;00058;V;00068;V;00042;V;00046;V;00039;V;00024;V;00019;V;00018;V;00022;V;00028;V;00054;V;00094;V;00119;V;00119;V;00109;V
28;079;18;10;28079018_10_47;2017;10;03;00020;V;00003;V;00009;V;00016;V;00023;V;00010;V;00006;V;00010;V;00013;V;00021;V;00025;V;00020;V;00020;V;00023;V;00021;V;00014;V;00013;V;00013;V;00011;V;00012;V;00023;V;00028;V;00033;V;00038;V
28;079;18;12;28079018_12_8;2017;10;03;00133;V;00086;V;00093;V;00080;V;00064;V;00061;V;00087;V;00140;V;00233;V;00238;V;00204;V;00072;V;00075;V;00060;V;00036;V;00027;V;00024;V;00027;V;00036;V;00062;V;00118;V;00262;V;00319;V;00311;V
28;079;18;14;28079018_14_6;2017;10;03;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;03.54;V;25.77;V;34.55;V;40.81;V;46.88;V;56.33;V;64.39;V;67.99;V;63.44;V;36.92;V;07.66;V;01.00;V;01.00;V;01.00;V
28;079;18;20;28079018_20_59;2017;10;03;008.4;V;011.9;V;013.3;V;006.7;V;004.2;V;002.5;V;003.1;V;003.7;V;006.0;V;010.5;V;006.5;V;002.9;V;001.7;V;002.1;V;002.4;V;001.2;V;000.9;V;000.9;V;001.0;V;002.3;V;006.5;V;015.1;V;021.1;V;021.5;V
28;079;18;30;28079018_30_59;2017;10;03;001.0;V;000.5;V;000.5;V;000.6;V;000.4;V;000.3;V;000.4;V;000.6;V;001.0;V;001.3;V;001.0;V;000.6;V;000.4;V;000.4;V;000.3;V;000.2;V;000.1;V;000.2;V;000.2;V;000.4;V;000.8;V;001.6;V;002.5;V;002.6;V
28;079;18;35;28079018_35_59;2017;10;03;000.7;V;000.4;V;001.1;V;001.7;V;000.7;V;000.3;V;000.3;V;000.4;V;000.5;V;000.8;V;000.6;V;000.7;V;001.2;V;000.8;V;000.4;V;000.2;V;000.1;V;000.1;V;000.1;V;000.3;V;000.4;V;001.0;V;001.6;V;001.8;V
28;079;24;1;28079024_1_38;2017;10;03;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00005;V;00005;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00004;V
28;079;24;6;28079024_6_48;2017;10;03;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.3;V;000.3;V
28;079;24;7;28079024_7_8;2017;10;03;00025;V;00009;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00021;V;00027;V;00329;N;00346;N;00016;V;00013;V;00006;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00009;V;00004;V;00009;V
28;079;24;8;28079024_8_8;2017;10;03;00046;V;00038;V;00027;V;00020;V;00020;V;00018;V;00015;V;00018;V;00025;V;00020;V;00081;N;00189;N;00039;V;00040;V;00020;V;00013;V;00008;V;00007;V;00007;V;00014;V;00035;V;00073;V;00073;V;00079;V
28;079;24;9;28079024_9_47;2017;10;03;00008;V;00006;V;00006;V;00005;V;00003;V;00006;V;00005;V;00003;V;00004;V;00005;V;00008;V;00012;V;00008;V;00010;V;00010;V;00008;V;00008;V;00005;V;00006;V;00006;V;00006;V;00007;V;00010;V;00008;V
28;079;24;10;28079024_10_47;2017;10;03;00017;V;00014;V;00013;V;00012;V;00008;V;00010;V;00008;V;00007;V;00008;V;00012;V;00019;V;00029;V;00025;V;00028;V;00026;V;00018;V;00017;V;00013;V;00013;V;00013;V;00019;V;00030;V;00027;V;00022;V
28;079;24;12;28079024_12_8;2017;10;03;00084;V;00052;V;00028;V;00022;V;00021;V;00020;V;00017;V;00021;V;00057;V;00062;V;00397;N;00464;N;00063;V;00060;V;00029;V;00018;V;00010;V;00008;V;00008;V;00015;V;00037;V;00086;V;00079;V;00093;V
28;079;24;14;28079024_14_6;2017;10;03;01.00;V;01.00;V;01.77;V;03.11;V;01.54;V;01.50;V;02.88;V;01.00;V;01.00;V;01.00;V;01.00;V;23.66;N;21.01;N;24.44;V;28.06;V;35.43;V;43.70;V;50.04;V;52.42;V;47.88;V;33.38;V;11.64;V;10.48;V;04.22;V
28;079;24;20;28079024_20_59;2017;10;03;004.4;V;002.7;V;001.3;V;001.0;V;001.0;V;001.0;V;001.0;V;000.8;V;001.4;V;001.5;N;002.2;N;004.7;V;003.0;V;003.4;V;003.2;V;001.6;V;001.2;V;000.6;V;000.4;V;000.4;V;000.5;V;001.2;V;002.2;V;002.9;V
28;079;24;30;28079024_30_59;2017;10;03;000.6;V;000.4;V;000.2;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;N;000.4;N;000.6;V;000.4;V;000.4;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.4;V
