PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;40;7;28079040_7_8;2018;04;27;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00004;V;00012;V;00091;V;00038;V;00014;V;00010;V;00008;V;00005;V;00007;V;00005;V;00006;V;00007;V;00006;V;00005;V;00017;V;00000;N;00000;N;00000;N
28;079;40;8;28079040_8_8;2018;04;27;00020;V;00015;V;00017;V;00020;V;00011;V;00010;V;00024;V;00059;V;00094;V;00066;V;00039;V;00028;V;00020;V;00015;V;00019;V;00015;V;00020;V;00023;V;00020;V;00018;V;00034;V;00000;N;00000;N;00000;N
28;079;40;10;28079040_10_47;2018;04;27;00055;V;00049;V;00043;V;00042;V;00041;V;00039;V;00036;V;00043;V;00068;V;00062;V;00043;V;00022;V;00005;V;00003;V;00015;V;00032;V;00023;V;00030;V;00028;V;00006;V;00011;V;00000;N;00000;N;00000;N
28;079;40;12;28079040_12_8;2018;04;27;00023;V;00018;V;00018;V;00021;V;00013;V;00012;V;00029;V;00078;V;00233;V;00125;V;00061;V;00043;V;00033;V;00022;V;00030;V;00023;V;00029;V;00033;V;00029;V;00025;V;00059;V;00000;N;00000;N;00000;N
28;079;47;7;28079047_7_8;2018;04;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00015;V;00034;V;00008;V;00006;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00000;N;00000;N;00000;N
28;079;47;8;28079047_8_8;2018;04;27;00017;V;00012;V;00010;V;00013;V;00009;V;00008;V;00015;V;00059;V;00069;V;00040;V;00028;V;00014;V;00008;V;00009;V;00008;V;00007;V;00008;V;00009;V;00010;V;00012;V;00016;V;00000;N;00000;N;00000;N
28;079;47;9;28079047_9_47;2018;04;27;00016;V;00014;V;00010;V;00009;V;00012;V;00007;V;00007;V;00009;V;00015;V;00017;V;00019;V;00015;V;00008;V;00004;V;00001;V;00008;V;00002;V;00008;V;00011;V;00016;V;00004;V;00000;N;00000;N;00000;N
28;079;47;10;28079047_10_47;2018;04;27;00031;V;00027;V;00023;V;00021;V;00023;V;00017;V;00018;V;00019;V;00029;V;00032;V;00033;V;00031;V;00020;V;00012;V;00010;V;00017;V;00011;V;00016;V;00027;V;00031;V;00017;V;00000;N;00000;N;00000;N
28;079;47;12;28079047_12_8;2018;04;27;00019;V;00013;V;00012;V;00015;V;00011;V;00010;V;00017;V;00082;V;00121;V;00052;V;00037;V;00017;V;00011;V;00011;V;00011;V;00009;V;00010;V;00011;V;00012;V;00015;V;00017;V;00000;N;00000;N;00000;N
28;079;48;7;28079048_7_8;2018;04;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00021;V;00028;V;00027;V;00014;V;00009;V;00010;V;00008;V;00009;V;00008;V;00005;V;00005;V;00004;V;00004;V;00004;V;00000;N;00000;N;00000;N
28;079;48;8;28079048_8_8;2018;04;27;00031;V;00019;V;00018;V;00013;V;00012;V;00012;V;00029;V;00061;V;00065;V;00062;V;00045;V;00039;V;00034;V;00030;V;00031;V;00033;V;00024;V;00027;V;00028;V;00028;V;00035;V;00000;N;00000;N;00000;N
28;079;48;9;28079048_9_47;2018;04;27;00014;V;00010;V;00008;V;00007;V;00008;V;00007;V;00007;V;00007;V;00009;V;00012;V;00014;V;00013;V;00015;V;00012;V;00011;V;00005;V;00008;V;00017;V;00012;V;00012;V;00008;V;00000;N;00000;N;00000;N
28;079;48;10;28079048_10_47;2018;04;27;00026;V;00021;V;00018;V;00016;V;00018;V;00016;V;00014;V;00016;V;00018;V;00022;V;00023;V;00022;V;00024;V;00020;V;00020;V;00010;V;00012;V;00021;V;00018;V;00020;V;00015;V;00000;N;00000;N;00000;N
28;079;48;12;28079048_12_8;2018;04;27;00033;V;00021;V;00019;V;00014;V;00013;V;00014;V;00034;V;00093;V;00108;V;00103;V;00066;V;00053;V;00050;V;00043;V;00044;V;00046;V;00031;V;00035;V;00034;V;00034;V;00040;V;00000;N;00000;N;00000;N
28;079;49;7;28079049_7_8;2018;04;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00011;V;00005;V;00006;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N;00000;N;00000;N
28;079;49;8;28079049_8_8;2018;04;27;00021;V;00015;V;00015;V;00017;V;00012;V;00010;V;00013;V;00023;V;00047;V;00038;V;00036;V;00020;V;00011;V;00009;V;00009;V;00007;V;00008;V;00012;V;00015;V;00014;V;00017;V;00000;N;00000;N;00000;N
28;079;49;12;28079049_12_8;2018;04;27;00022;V;00016;V;00016;V;00019;V;00013;V;00011;V;00014;V;00025;V;00064;V;00046;V;00045;V;00023;V;00013;V;00011;V;00010;V;00009;V;00009;V;00014;V;00016;V;00015;V;00019;V;00000;N;00000;N;00000;N
28;079;49;14;28079049_14_6;2018;04;27;64.85;V;71.15;V;63.81;V;51.00;V;61.33;V;61.87;V;51.27;V;31.68;V;19.05;V;40.88;V;48.06;V;76.43;V;91.52;V;93.38;V;91.90;V;92.45;V;94.54;V;95.80;V;90.68;V;83.28;V;79.64;V;00000;N;00000;N;00000;N
28;079;50;7;28079050_7_8;2018;04;27;00016;V;00012;V;00010;V;00008;V;00009;V;00012;V;00034;V;00088;V;00069;V;00068;V;00039;V;00038;V;00027;V;00029;V;00039;V;00035;V;00034;V;00036;V;00026;V;00025;V;00030;V;00000;N;00000;N;00000;N
28;079;50;8;28079050_8_8;2018;04;27;00029;V;00019;V;00014;V;00008;V;00011;V;00014;V;00035;V;00080;V;00070;V;00077;V;00053;V;00048;V;00034;V;00036;V;00047;V;00041;V;00042;V;00044;V;00037;V;00034;V;00039;V;00000;N;00000;N;00000;N
28;079;50;9;28079050_9_47;2018;04;27;00013;V;00015;V;00014;V;00009;V;00008;V;00012;V;00008;V;00011;V;00014;V;00013;V;00018;V;00018;V;00019;V;00017;V;00017;V;00011;V;00008;V;00011;V;00012;V;00011;V;00011;V;00000;N;00000;N;00000;N
28;079;50;10;28079050_10_47;2018;04;27;00020;V;00021;V;00020;V;00014;V;00011;V;00016;V;00011;V;00016;V;00022;V;00018;V;00022;V;00024;V;00030;V;00036;V;00032;V;00020;V;00015;V;00017;V;00016;V;00016;V;00019;V;00000;N;00000;N;00000;N
28;079;50;12;28079050_12_8;2018;04;27;00053;V;00036;V;00029;V;00021;V;00026;V;00033;V;00087;V;00214;V;00176;V;00181;V;00114;V;00107;V;00076;V;00081;V;00107;V;00095;V;00095;V;00100;V;00076;V;00072;V;00085;V;00000;N;00000;N;00000;N
28;079;54;7;28079054_7_8;2018;04;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00038;V;00033;V;00035;V;00006;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N;00000;N;00000;N
28;079;54;8;28079054_8_8;2018;04;27;00027;V;00019;V;00018;V;00019;V;00013;V;00031;V;00045;V;00083;V;00069;V;00067;V;00038;V;00022;V;00015;V;00013;V;00015;V;00016;V;00014;V;00016;V;00013;V;00014;V;00015;V;00000;N;00000;N;00000;N
28;079;54;12;28079054_12_8;2018;04;27;00028;V;00020;V;00019;V;00021;V;00015;V;00033;V;00049;V;00142;V;00119;V;00120;V;00048;V;00024;V;00016;V;00014;V;00017;V;00017;V;00016;V;00017;V;00015;V;00016;V;00016;V;00000;N;00000;N;00000;N
28;079;54;14;28079054_14_6;2018;04;27;61.22;V;63.41;V;55.25;V;46.20;V;62.84;V;42.60;V;29.76;V;06.24;V;12.48;V;21.65;V;52.12;V;75.29;V;90.01;V;91.31;V;87.39;V;90.52;V;93.09;V;93.85;V;89.03;V;82.54;V;78.39;V;00000;N;00000;N;00000;N
28;079;55;7;28079055_7_8;2018;04;27;00001;V;00001;V;00001;V;00001;V;00003;V;00010;V;00054;V;00043;V;00113;V;00029;V;00007;V;00005;V;00004;V;00004;V;00005;V;00003;V;00003;V;00003;V;00004;V;00004;V;00002;V;00000;N;00000;N;00000;N
28;079;55;8;28079055_8_8;2018;04;27;00023;V;00014;V;00009;V;00028;V;00051;V;00053;V;00074;V;00083;V;00091;V;00055;V;00030;V;00025;V;00017;V;00015;V;00014;V;00010;V;00010;V;00013;V;00016;V;00018;V;00022;V;00000;N;00000;N;00000;N
28;079;55;10;28079055_10_47;2018;04;27;00045;V;00040;V;00038;V;00035;V;00040;V;00040;V;00037;V;00042;V;00051;V;00077;V;00049;V;00039;V;00041;V;00032;V;00019;V;00014;V;00018;V;00017;V;00027;V;00030;V;00026;V;00000;N;00000;N;00000;N
28;079;55;12;28079055_12_8;2018;04;27;00024;V;00016;V;00011;V;00030;V;00056;V;00069;V;00157;V;00150;V;00265;V;00099;V;00040;V;00033;V;00023;V;00021;V;00022;V;00015;V;00015;V;00017;V;00022;V;00023;V;00025;V;00000;N;00000;N;00000;N
28;079;55;20;28079055_20_59;2018;04;27;003.8;V;003.5;V;002.3;V;001.9;V;002.8;V;003.3;V;003.7;V;004.1;V;004.3;V;005.9;V;004.7;V;003.3;V;003.6;V;002.0;V;001.8;V;001.7;V;003.7;V;003.4;V;001.6;V;001.4;V;001.5;V;00000;N;00000;N;00000;N
28;079;55;30;28079055_30_59;2018;04;27;000.7;V;000.5;V;000.3;V;000.3;V;000.5;V;000.5;V;000.6;V;000.8;V;001.1;V;001.8;V;001.0;V;000.7;V;000.6;V;000.3;V;000.3;V;000.3;V;000.2;V;000.1;V;000.2;V;000.3;V;000.2;V;00000;N;00000;N;00000;N
28;079;55;35;28079055_35_59;2018;04;27;000.8;V;000.6;V;000.4;V;000.4;V;000.5;V;000.9;V;000.8;V;001.0;V;000.9;V;001.3;V;001.3;V;000.9;V;000.9;V;000.5;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;00000;N;00000;N;00000;N
28;079;55;42;28079055_42_2;2018;04;27;01.32;V;01.31;V;01.30;V;01.35;V;02.00;V;01.67;V;01.68;V;01.40;V;01.72;V;01.45;V;01.34;V;01.33;V;01.31;V;01.30;V;01.31;V;01.29;V;01.30;V;01.30;V;01.31;V;01.30;V;01.30;V;00000;N;00000;N;00000;N
28;079;55;43;28079055_43_2;2018;04;27;01.25;V;01.25;V;01.25;V;01.29;V;01.94;V;01.58;V;01.57;V;01.32;V;01.59;V;01.36;V;01.27;V;01.27;V;01.24;V;01.21;V;01.21;V;01.20;V;01.19;V;01.21;V;01.24;V;01.24;V;01.20;V;00000;N;00000;N;00000;N
28;079;55;44;28079055_44_2;2018;04;27;00.07;V;00.06;V;00.04;V;00.06;V;00.06;V;00.09;V;00.10;V;00.08;V;00.13;V;00.09;V;00.06;V;00.07;V;00.07;V;00.09;V;00.10;V;00.10;V;00.10;V;00.08;V;00.07;V;00.06;V;00.10;V;00000;N;00000;N;00000;N
28;079;56;6;28079056_6_48;2018;04;27;000.2;V;000.2;V;000.1;V;000.2;V;000.1;V;000.1;V;000.2;V;000.5;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;00000;N;00000;N;00000;N
28;079;56;7;28079056_7_8;2018;04;27;00004;V;00002;V;00002;V;00002;V;00002;V;00002;V;00025;V;00068;V;00048;V;00009;V;00011;V;00013;V;00012;V;00011;V;00019;V;00009;V;00013;V;00018;V;00012;V;00015;V;00019;V;00000;N;00000;N;00000;N
28;079;56;8;28079056_8_8;2018;04;27;00028;V;00014;V;00013;V;00012;V;00011;V;00011;V;00049;V;00089;V;00073;V;00031;V;00029;V;00025;V;00026;V;00023;V;00028;V;00019;V;00026;V;00037;V;00030;V;00035;V;00038;V;00000;N;00000;N;00000;N
28;079;56;12;28079056_12_8;2018;04;27;00033;V;00018;V;00016;V;00015;V;00014;V;00014;V;00087;V;00194;V;00146;V;00044;V;00046;V;00044;V;00044;V;00039;V;00057;V;00033;V;00045;V;00065;V;00048;V;00057;V;00067;V;00000;N;00000;N;00000;N
28;079;56;14;28079056_14_6;2018;04;27;62.32;V;74.87;V;75.55;V;75.54;V;68.21;V;64.16;V;29.99;V;01.71;V;12.79;V;50.21;V;58.85;V;80.50;V;84.34;V;86.28;V;82.37;V;90.13;V;88.39;V;86.36;V;82.96;V;71.22;V;67.27;V;00000;N;00000;N;00000;N
28;079;57;1;28079057_1_38;2018;04;27;00008;V;00008;V;00009;V;00008;V;00008;V;00009;V;00008;V;00009;V;00010;V;00010;V;00010;V;00010;V;00009;V;00007;V;00007;V;00007;V;00007;V;00006;V;00007;V;00007;V;00007;V;00000;N;00000;N;00000;N
28;079;57;6;28079057_6_48;2018;04;27;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;00000;N;00000;N;00000;N
28;079;57;7;28079057_7_8;2018;04;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00014;V;00019;V;00012;V;00004;V;00003;V;00003;V;00002;V;00003;V;00004;V;00004;V;00004;V;00003;V;00002;V;00002;V;00000;N;00000;N;00000;N
28;079;57;8;28079057_8_8;2018;04;27;00018;V;00009;V;00008;V;00006;V;00008;V;00008;V;00023;V;00067;V;00062;V;00046;V;00015;V;00016;V;00013;V;00009;V;00010;V;00011;V;00012;V;00015;V;00013;V;00011;V;00014;V;00000;N;00000;N;00000;N
28;079;57;10;28079057_10_47;2018;04;27;00050;V;00048;V;00043;V;00041;V;00039;V;00035;V;00034;V;00042;V;00056;V;00026;V;00009;V;00042;V;00012;V;00004;V;00003;V;00001;V;00016;V;00076;V;00050;V;00007;V;00008;V;00000;N;00000;N;00000;N
28;079;57;12;28079057_12_8;2018;04;27;00019;V;00011;V;00009;V;00007;V;00009;V;00010;V;00024;V;00088;V;00091;V;00065;V;00021;V;00021;V;00017;V;00013;V;00015;V;00016;V;00017;V;00022;V;00018;V;00015;V;00017;V;00000;N;00000;N;00000;N
28;079;58;7;28079058_7_8;2018;04;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00027;V;00019;V;00009;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00000;N;00000;N;00000;N
28;079;58;8;28079058_8_8;2018;04;27;00021;V;00014;V;00011;V;00007;V;00006;V;00006;V;00011;V;00027;V;00028;V;00022;V;00008;V;00009;V;00005;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00001;V;00003;V;00000;N;00000;N;00000;N
28;079;58;12;28079058_12_8;2018;04;27;00023;V;00015;V;00013;V;00008;V;00008;V;00007;V;00015;V;00068;V;00057;V;00036;V;00010;V;00013;V;00007;V;00005;V;00005;V;00005;V;00004;V;00004;V;00003;V;00003;V;00004;V;00000;N;00000;N;00000;N
28;079;58;14;28079058_14_6;2018;04;27;35.86;V;34.54;V;33.96;V;37.54;V;27.32;V;22.02;V;14.42;V;03.76;V;08.26;V;60.44;V;96.26;V;95.84;V;100.1;V;95.63;V;97.94;V;102.6;V;104.7;V;100.0;V;99.93;V;94.92;V;92.94;V;00000;N;00000;N;00000;N
28;079;59;7;28079059_7_8;2018;04;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00019;V;00048;N;00011;V;00006;V;00005;V;00003;V;00003;V;00002;V;00003;V;00003;V;00002;V;00002;V;00002;V;00001;V;00000;N;00000;N;00000;N
28;079;59;8;28079059_8_8;2018;04;27;00017;V;00011;V;00006;V;00007;V;00006;V;00009;V;00022;V;00064;V;00065;N;00038;V;00023;V;00018;V;00011;V;00009;V;00007;V;00008;V;00007;V;00006;V;00009;V;00008;V;00014;V;00000;N;00000;N;00000;N
28;079;59;12;28079059_12_8;2018;04;27;00018;V;00012;V;00007;V;00008;V;00007;V;00010;V;00023;V;00093;V;00139;N;00055;V;00031;V;00026;V;00016;V;00014;V;00011;V;00012;V;00011;V;00009;V;00013;V;00011;V;00016;V;00000;N;00000;N;00000;N
28;079;59;14;28079059_14_6;2018;04;27;79.64;V;80.90;V;84.09;V;79.46;V;77.38;V;67.45;V;46.19;V;09.32;V;09.75;V;51.97;V;79.57;V;87.94;V;99.48;V;100.8;V;99.34;V;95.84;V;99.11;V;102.9;V;98.69;V;90.91;V;82.07;V;00000;N;00000;N;00000;N
28;079;60;7;28079060_7_8;2018;04;27;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00015;V;00017;V;00016;V;00006;V;00006;V;00004;V;00003;V;00003;V;00003;V;00004;V;00006;V;00003;V;00003;V;00002;V;00000;N;00000;N;00000;N
28;079;60;8;28079060_8_8;2018;04;27;00018;V;00014;V;00010;V;00009;V;00008;V;00011;V;00028;V;00056;V;00053;V;00050;V;00025;V;00023;V;00018;V;00013;V;00011;V;00012;V;00016;V;00020;V;00013;V;00015;V;00016;V;00000;N;00000;N;00000;N
28;079;60;10;28079060_10_47;2018;04;27;00053;V;00047;V;00044;V;00041;V;00040;V;00035;V;00034;V;00044;V;00054;V;00018;V;00018;V;00038;V;00023;V;00001;V;00001;V;00001;V;00020;V;00119;V;00051;V;00006;V;00008;V;00000;N;00000;N;00000;N
28;079;60;12;28079060_12_8;2018;04;27;00020;V;00015;V;00011;V;00011;V;00009;V;00013;V;00032;V;00079;V;00079;V;00074;V;00034;V;00033;V;00024;V;00019;V;00016;V;00017;V;00022;V;00029;V;00018;V;00020;V;00019;V;00000;N;00000;N;00000;N
28;079;60;14;28079060_14_6;2018;04;27;84.75;V;83.06;V;83.87;V;81.46;V;78.31;V;69.42;V;52.68;V;23.35;V;34.00;V;51.75;V;93.14;V;96.40;V;103.1;V;102.0;V;102.2;V;102.0;V;102.2;V;98.14;V;102.9;V;93.50;V;90.53;V;00000;N;00000;N;00000;N
